Type,Date,Description,Address,Latitude,Longitude
Arrest,10/01/2024 1:25 PM,WARRANT ARREST REPORT,"SOMERVILLE AVENUE, Cambridge, MA",42.37444945,-71.11829035
Theft,10/01/2024 1:07 PM,SHOPLIFTING BY ASPORTATION C266 S30A,"SOMERVILLE AVENUE, Cambridge, MA",42.37444945,-71.11829035
Theft,10/01/2024 9:03 AM,LARCENY OVER $1200 BY SINGLE SCHEME C266 S30(1),"ELLERY STREET, Cambridge, MA",42.37444945,-71.11829035
Theft,10/01/2024 8:57 AM,LARCENY FROM BUILDING C266 S20,"TEMPLE STREET, Cambridge, MA",42.37444945,-71.11829035
Arrest,10/01/2024 12:30 AM,OUI-LIQUOR C90 S24,"MASSACHUSETTS AVENUE, Cambridge, MA",42.37444945,-71.11829035
Arrest,09/30/2024 7:49 PM,WARRANT ARREST REPORT,"MASSACHUSETTS AVENUE, Cambridge, MA",42.37444945,-71.11829035
Theft,09/30/2024 5:40 PM,"SHOPLIFTING BY ASPORTATION, 3RD OFF. C266 S30A","SOMERVILLE AVENUE, Cambridge, MA",42.37444945,-71.11829035
Vandalism,09/30/2024 3:40 PM,LEAVE SCENE OF PROPERTY DAMAGE C90 S24,"PLEASANT STREET, Cambridge, MA",42.37444945,-71.11829035
Theft,09/30/2024 2:56 PM,LARCENY OVER $1200 C266 S30,"CRAWFORD STREET, Cambridge, MA",42.37444945,-71.11829035
Theft,09/30/2024 2:47 PM,SHOPLIFTING BY CONCEALING MDSE C266 S30A,"RIVER STREET, Cambridge, MA",42.37444945,-71.11829035
Theft,09/30/2024 12:26 PM,SHOPLIFTING BY ASPORTATION C266 S30A,"SOMERVILLE AVENUE, Cambridge, MA",42.37444945,-71.11829035
Other,08/09/2024 10:58 AM,Suspicious Activity,"GREAT RD AND CONCORD RD, Acton, MA",42.5064082002102,-71.30056471811994
Other,06/30/2024 2:58 PM,ANIMAL - ANIMAL INJURED WILDLIFE,"00 BLOCK OF CHELMSFORD RD, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,03/31/2024 7:59 AM,PUBLIC ORDER - DISTURBANCE GENERAL,"00 BLOCK OF RIVERHURST RD, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,03/30/2024 11:23 PM,PUBLIC ORDER - DUMPING ILLEGAL,"00 BLOCK OF MANNING RD, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,03/30/2024 10:44 PM,PUBLIC ORDER - DISPERSE PERSONS,"600 BLOCK OF TECHNOLOGY PARK DR, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,03/29/2024 11:08 PM,PUBLIC ORDER - DISPERSE PERSONS,"600 BLOCK OF TECHNOLOGY PARK DR, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,03/25/2024 8:28 PM,ANIMAL - ANIMAL SURRENDER,"00 BLOCK OF JUNIPER ST, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,03/25/2024 6:25 PM,ANIMAL - DOG/CAT MISSING,"00 BLOCK OF FULLER RD, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,03/14/2024 3:21 PM,ANIMAL - ANIMAL INJURED WILDLIFE,"00 BLOCK OF PELHAM ST, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,03/14/2024 10:03 AM,ANIMAL - WILDLIFE COMPLAINT/NUISANCE,"00 BLOCK OF COLBY ST, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,03/14/2024 12:29 AM,PUBLIC ORDER - SOLICITOR COMPLAINT,"00 BLOCK OF LAKEVIEW DR, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,03/13/2024 12:30 AM,PUBLIC ORDER - DISTURBANCE GENERAL,"200 BLOCK OF CONCORD RD, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,03/12/2024 8:54 PM,ANIMAL - ANIMAL CONTROL FOLLOW UP,"100 BLOCK OF DUDLEY ROAD, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,03/12/2024 8:47 PM,ANIMAL - DOG/CAT FOUND,"00 BLOCK OF STAG DR, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,03/12/2024 4:32 PM,PUBLIC ORDER - DISTURBANCE NEIGHBOR,"00 BLOCK OF MARSHALL ST, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,03/09/2024 7:15 PM,PUBLIC ORDER - DUMPING ILLEGAL,"00 BLOCK OF JUNIPER ST, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,02/29/2024 7:42 PM,ANIMAL - STRAY DOMESTIC ANIMAL,"200 BLOCK OF NASHUA RD, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,02/27/2024 2:34 PM,ANIMAL - ANIMAL INJURED WILDLIFE,"00 BLOCK OF EDGAR RD, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,02/23/2024 4:15 AM,PUBLIC ORDER - DISTURBANCE GENERAL,"00 BLOCK OF PAULINE RD, BILLERICA, MA",42.5064082002102,-71.30056471811994
Arrest,02/22/2024 9:08 AM,Arrest ,"ONE WILLIAM WELCH WAY, Framingham, MA",42.5064082002102,-71.30056471811994
Other,02/19/2024 12:56 AM,PUBLIC ORDER - DISPERSE PERSONS,"600 BLOCK OF TECHNOLOGY PARK DR, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,02/11/2024 10:26 PM,ANIMAL - ANIMAL INJURED WILDLIFE,"200 BLOCK OF CONCORD RD, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,02/05/2024 2:52 AM,PUBLIC ORDER - DISPERSE PERSONS,"800 BLOCK OF TECHNOLOGY PARK DR, BILLERICA, MA",42.5064082002102,-71.30056471811994
Other,10/03/2024 1:56 PM,PROPERTY - LOST/ MISSING. Report Number,"WASHINGTON ST, Boston, MA",42.30736115,-71.12080302148254
Theft,10/02/2024 5:17 PM,Larceny All Others,"100 BLOCK OF FOREST HILLS ST, Boston, MA",42.30736115,-71.12080302148254
Theft,10/02/2024 2:34 PM,FRAUD - FALSE PRETENSE / SCHEME. Report Number,"SOUTH ST, Boston, MA",42.30736115,-71.12080302148254
Other,10/02/2024 1:18 PM,MISSING PERSON. Report Number,"WASHINGTON ST, Boston, MA",42.30736115,-71.12080302148254
Theft,10/02/2024 1:17 PM,LARCENY ALL OTHERS. Report Number,"FOREST HILLS ST, Boston, MA",42.30736115,-71.12080302148254
Assault,10/02/2024 10:20 AM,ASSAULT - SIMPLE. Report Number,"WASHINGTON ST, Boston, MA",42.30736115,-71.12080302148254
Robbery,10/01/2024 3:04 PM,ROBBERY. Report Number,"SOUTH ST, Boston, MA",42.30736115,-71.12080302148254
Theft,10/01/2024 1:00 PM,LARCENY SHOPLIFTING. Report Number,"BOYLSTON ST, Boston, MA",42.30736115,-71.12080302148254
Theft,10/01/2024 12:09 PM,LARCENY ALL OTHERS. Report Number,"WASHINGTON ST, Boston, MA",42.30736115,-71.12080302148254
Theft,10/01/2024 11:51 AM,LARCENY SHOPLIFTING. Report Number,"WASHINGTON ST, Boston, MA",42.30736115,-71.12080302148254
Burglary,10/01/2024 10:02 AM,BURGLARY - RESIDENTIAL. Report Number,"WASHINGTON ST, Boston, MA",42.30736115,-71.12080302148254
Other,10/01/2024 10:00 AM,Missing Person,"00 BLOCK OF ROBINWOOD AVE, Boston, MA",42.30736115,-71.12080302148254
Theft,10/01/2024 9:30 AM,Larceny All Others,"3300 BLOCK OF WASHINGTON ST, Boston, MA",42.30736115,-71.12080302148254
Other,10/01/2024 6:00 AM,MISSING PERSON. Report Number,"ROBINWOOD AVE, Boston, MA",42.30736115,-71.12080302148254
Theft,10/01/2024 5:30 AM,LARCENY ALL OTHERS. Report Number,"WASHINGTON ST, Boston, MA",42.30736115,-71.12080302148254
Theft,10/01/2024 5:13 AM,LARCENY SHOPLIFTING. Report Number,"WASHINGTON ST, Boston, MA",42.30736115,-71.12080302148254
Theft,10/01/2024 5:00 AM,LARCENY SHOPLIFTING. Report Number,"WASHINGTON ST, Boston, MA",42.30736115,-71.12080302148254
Theft,10/01/2024 4:00 AM,FRAUD - FALSE PRETENSE / SCHEME. Report Number,"WASHINGTON ST, Boston, MA",42.30736115,-71.12080302148254
Theft,09/30/2024 6:18 PM,LARCENY THEFT FROM BUILDING. Report Number,"CENTRE ST, Boston, MA",42.30736115,-71.12080302148254
Theft,09/30/2024 5:42 PM,Larceny All Others,"00 BLOCK OF METCALF CT, Boston, MA",42.30736115,-71.12080302148254
Theft,09/30/2024 1:42 PM,LARCENY ALL OTHERS. Report Number,"METCALF CT, Boston, MA",42.30736115,-71.12080302148254
Theft,09/30/2024 1:39 PM,Fraud - Impersonation,"3300 BLOCK OF WASHINGTON ST, Boston, MA",42.30736115,-71.12080302148254
Other,09/30/2024 1:36 PM,LANDLORD - TENANT. Report Number,"WASHINGTON ST, Boston, MA",42.30736115,-71.12080302148254
Assault,09/30/2024 12:16 PM,THREATS TO DO BODILY HARM. Report Number,"POND ST, Boston, MA",42.30736115,-71.12080302148254
Theft,09/30/2024 9:39 AM,FRAUD - IMPERSONATION. Report Number,"WASHINGTON ST, Boston, MA",42.30736115,-71.12080302148254
Robbery,09/29/2024 9:02 PM,"Armed Robbery. TPD o/s Stoney Brook Station, BMA all   clothes implied handgun, took cell phone and wallet.","96-104 BOYLSTON ST, Boston, MA",42.30736115,-71.12080302148254
Other,09/29/2024 4:33 PM,Val - Operating After Rev/Susp.,"BROOKLEY RD AND STEDMAN ST, Jamaica Plain, MA",42.30736115,-71.12080302148254
Other,10/01/2024 2:00 PM,CKW - Check on The Welfare. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Other,09/28/2024 1:48 AM,DIP - Disorderly Person. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Other,09/22/2024 1:32 AM,DIP - Disorderly Person. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Theft,09/20/2024 10:33 AM,FRA - Fraud. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Other,09/12/2024 7:22 PM,ACH - Accident Hit and Run. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Other,09/09/2024 9:34 AM,CKW - Check on The Welfare. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Theft,08/22/2024 4:38 PM,STP - Stolen Plate. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Other,08/21/2024 11:51 AM,DIP - Disorderly Person. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Theft,08/15/2024 3:32 PM,MVS - Stolen MV. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Other,08/01/2024 7:18 PM,CKW - Check on The Welfare. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Other,07/30/2024 1:14 PM,ANC - Animal Complaint. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Other,07/25/2024 8:12 AM,DIP - Disorderly Person. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Theft,07/24/2024 3:02 PM,FRA - Fraud. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Other,07/23/2024 8:22 AM,ACH - Accident Hit and Run. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Other,06/29/2024 9:18 PM,CKW - Check on The Welfare. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Other,06/28/2024 11:55 PM,DIP - Disorderly Person. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Assault,06/28/2024 6:42 PM,ASL - Assault. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Other,06/07/2024 9:49 AM,CKW - Check on The Welfare. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Other,05/29/2024 5:49 PM,DIP - Disorderly Person. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Other,05/21/2024 8:29 AM,ACH - Accident Hit and Run. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Other,05/19/2024 5:12 PM,PAN - Pan Handlers. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Other,05/19/2024 1:06 AM,CKW - Check on The Welfare. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Other,05/18/2024 3:43 PM,CKW - Check on The Welfare. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Vandalism,05/11/2024 1:24 AM,Vandalism,"SOUTHWEST TUNNEL, Amherst, MA",42.5317621,-72.18982793821456
Vandalism,05/10/2024 3:07 AM,Vandalism,"SOUTHWEST TUNNEL, Amherst, MA",42.5317621,-72.18982793821456
Vandalism,05/09/2024 4:39 AM,Vandalism,"SOUTHWEST TUNNEL, Amherst, MA",42.5317621,-72.18982793821456
Theft,05/04/2024 12:17 AM,MVS - Stolen MV. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Other,05/03/2024 10:45 AM,DIP - Disorderly Person. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Other,04/17/2024 1:48 PM,DIP - Disorderly Person. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Other,03/30/2024 2:50 PM,ACH - Accident Hit and Run. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Other,03/29/2024 2:58 PM,CKW - Check on The Welfare. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Other,03/15/2024 3:21 PM,DIP - Disorderly Person. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Assault,03/03/2024 3:47 AM,ASL - Assault. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Assault,03/03/2024 12:37 AM,ASL - Assault. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Other,03/01/2024 12:21 PM,MIJ - Missing Juvenile. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Other,02/28/2024 9:57 AM,CKW - Check on The Welfare. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Other,02/25/2024 1:39 AM,DIP - Disorderly Person. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Other,02/19/2024 6:58 PM,DIP - Disorderly Person. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Assault,02/19/2024 11:47 AM,IND - Indecent Exposure. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Assault,02/12/2024 2:21 PM,IND - Indecent Exposure. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Other,02/09/2024 1:43 AM,DIP - Disorderly Person. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Other,02/05/2024 5:45 PM,SUS - Suspicous Person. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Other,02/04/2024 8:56 AM,SUS - Suspicous Person. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Other,01/15/2024 7:22 PM,DIP - Disorderly Person. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Other,01/14/2024 5:39 PM,CKW - Check on The Welfare. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Assault,01/12/2024 11:01 PM,HAR - Harrassment. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Burglary,01/11/2024 12:21 PM,BEC - Commercial B&E. Incident #,"UNION ST, Worcester, MA",42.5317621,-72.18982793821456
Other,01/09/2024 9:10 PM,CKW - Check on The Welfare. Incident #,"PARK AV, Worcester, MA",42.5317621,-72.18982793821456
Shooting,10/06/2024 4:08 AM,Violent Crime. BPD o/s investigating shots fired. Casings found in the street.,"100 BLOCK OF THORNTON ST, Boston, MA",42.34016,-71.088898
Assault,10/03/2024 7:11 PM,HARASSMENT/ CRIMINAL HARASSMENT. Report Number,"WASHINGTON ST, Boston, MA",42.34016,-71.088898
Vandalism,10/03/2024 4:52 PM,VANDALISM. Report Number,"MASSACHUSETTS AVE, Boston, MA",42.34016,-71.088898
Assault,10/03/2024 4:37 PM,ASSAULT - SIMPLE. Report Number,"WORCESTER SQ, Boston, MA",42.34016,-71.088898
Other,10/03/2024 4:30 PM,PROPERTY - LOST/ MISSING. Report Number,"HARRISON AVE, Boston, MA",42.34016,-71.088898
Theft,10/03/2024 4:21 PM,LARCENY THEFT FROM BUILDING. Report Number,"DORR ST, Boston, MA",42.34016,-71.088898
Other,10/03/2024 4:10 PM,SICK ASSIST - DRUG RELATED ILLNESS. Report Number,"REED ST & E LENOX ST, Boston, MA",42.34016,-71.088898
Other,10/03/2024 3:51 PM,SERVICE TO OTHER AGENCY. Report Number,"RUGGLES ST, Boston, MA",42.34016,-71.088898
Theft,10/03/2024 3:44 PM,LARCENY SHOPLIFTING. Report Number,"BOYLSTON ST, Boston, MA",42.34016,-71.088898
Vandalism,10/03/2024 1:49 PM,VANDALISM. Report Number,"ROCKLEDGE ST, Boston, MA",42.34016,-71.088898
Theft,10/03/2024 1:29 PM,LARCENY ALL OTHERS. Report Number,"WASHINGTON ST, Boston, MA",42.34016,-71.088898
Other,10/03/2024 1:12 PM,PROPERTY - LOST/ MISSING. Report Number,"HARRISON AVE, Boston, MA",42.34016,-71.088898
Other,10/03/2024 12:40 PM,PROPERTY - LOST/ MISSING. Report Number,"HARRISON AVE, Boston, MA",42.34016,-71.088898
Other,10/03/2024 11:57 AM,PROPERTY - LOST/ MISSING. Report Number,"HARRISON AVE, Boston, MA",42.34016,-71.088898
Other,10/03/2024 11:11 AM,PROPERTY - LOST THEN LOCATED. Report Number,"HARRISON AVE, Boston, MA",42.34016,-71.088898
Theft,10/03/2024 8:52 AM,LARCENY ALL OTHERS. Report Number,"MASSACHUSETTS AVE, Boston, MA",42.34016,-71.088898
Other,10/03/2024 7:41 AM,TRUANCY / RUNAWAY. Report Number,"PETERBOROUGH ST, Boston, MA",42.34016,-71.088898
Arrest,10/03/2024 6:40 AM,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE. Report Number,"MASSACHUSETTS AVE & ALBANY ST
BOSTON, MA 02119
UNI, Boston, MA",42.34016,-71.088898
Theft,10/03/2024 6:15 AM,LARCENY SHOPLIFTING. Report Number,"BOYLSTON ST, Boston, MA",42.34016,-71.088898
Theft,10/03/2024 6:04 AM,LARCENY ALL OTHERS. Report Number,"HARRISON AVE, Boston, MA",42.34016,-71.088898
Assault,10/03/2024 5:10 AM,THREATS TO DO BODILY HARM. Report Number,"WARREN ST, Boston, MA",42.34016,-71.088898
Theft,10/03/2024 5:00 AM,LARCENY ALL OTHERS. Report Number,"HARRISON AVE, Boston, MA",42.34016,-71.088898
Other,10/03/2024 4:01 AM,TRESPASSING. Report Number,"BOYLSTON ST, Boston, MA",42.34016,-71.088898
Theft,10/02/2024 8:27 PM,Larceny All Others,"2400 BLOCK OF WASHINGTON ST, Boston, MA",42.34016,-71.088898
Burglary,10/02/2024 8:18 PM,BURGLARY - RESIDENTIAL. Report Number,"WARREN ST, Boston, MA",42.34016,-71.088898
Assault,10/02/2024 8:00 PM,THREATS TO DO BODILY HARM. Report Number,"HARRISON AVE & MASSACHUSETTS AVE
BOSTON, MA 02118, Boston, MA",42.34016,-71.088898
Other,10/02/2024 5:39 PM,SICK ASSIST - DRUG RELATED ILLNESS. Report Number,"MASSACHUSETTS AVE, Boston, MA",42.34016,-71.088898
Theft,10/02/2024 5:18 PM,LARCENY THEFT OF BICYCLE. Report Number,"DARTMOUTH ST, Boston, MA",42.34016,-71.088898
Theft,10/02/2024 5:17 PM,Fraud - False Pretense / Scheme,"2400 BLOCK OF WASHINGTON ST, Boston, MA",42.34016,-71.088898
Other,10/02/2024 5:15 PM,SICK ASSIST - DRUG RELATED ILLNESS. Report Number,"MASSACHUSETTS AVE & WASHINGTON ST
BOSTON, MA 02118, Boston, MA",42.34016,-71.088898
Vandalism,10/02/2024 4:59 PM,VANDALISM. Report Number,"WASHINGTON ST, Boston, MA",42.34016,-71.088898
Theft,10/02/2024 4:52 PM,Larceny Theft From Mv - Non-Accessory,"2400 BLOCK OF WASHINGTON ST, Boston, MA",42.34016,-71.088898
Theft,10/02/2024 4:41 PM,Larceny Shoplifting,"00 BLOCK OF NEWBURY ST, Boston, MA",42.34016,-71.088898
Theft,10/02/2024 4:27 PM,LARCENY ALL OTHERS. Report Number,"WASHINGTON ST, Boston, MA",42.34016,-71.088898
Theft,10/02/2024 4:15 PM,Larceny All Others,"2400 BLOCK OF WASHINGTON ST, Boston, MA",42.34016,-71.088898
Theft,10/02/2024 4:00 PM,Larceny Theft From Building,"100 BLOCK OF CLARENDON ST, Boston, MA",42.34016,-71.088898
Assault,10/02/2024 2:16 PM,Assault - Simple,"400 BLOCK OF FENWAY, Boston, MA",42.34016,-71.088898
Theft,10/02/2024 2:08 PM,Fraud - False Pretense / Scheme,"600 BLOCK OF HARRISON AVE, Boston, MA",42.34016,-71.088898
Theft,10/02/2024 1:17 PM,FRAUD - FALSE PRETENSE / SCHEME. Report Number,"WASHINGTON ST, Boston, MA",42.34016,-71.088898
Theft,10/02/2024 12:52 PM,LARCENY THEFT FROM MV - NON-ACCESSORY. Report Number,"WASHINGTON ST, Boston, MA",42.34016,-71.088898
Theft,10/02/2024 12:41 PM,LARCENY SHOPLIFTING. Report Number,"NEWBURY ST, Boston, MA",42.34016,-71.088898
Other,10/02/2024 12:30 PM,PROPERTY - LOST/ MISSING. Report Number,"DARTMOUTH ST & BLAGDEN ST, Boston, MA",42.34016,-71.088898
Theft,10/02/2024 11:49 AM,Larceny All Others,"00 BLOCK OF ALLEGHANY ST, Boston, MA",42.34016,-71.088898
Theft,10/02/2024 10:34 AM,Larceny Theft Of Bicycle,"DARTMOUTH ST AND NEWBURY ST, Boston, MA",42.34016,-71.088898
Robbery,10/02/2024 10:16 AM,ROBBERY. Report Number,"FENWAY, Boston, MA",42.34016,-71.088898
Robbery,10/06/2024 2:59 AM,Violent Crime. SPD o/s with the victim of a robbery. Cash taken.   male suspect fled on foot.,"1500 BLOCK OF 1ST AVE, Seattle, WA",47.6226672,-122.33752923980992
Assault,10/05/2024 1:56 AM,Violent Crime. Delayed,"7TH AVE AND BATTERY ST, Seattle, WA",47.6226672,-122.33752923980992
Assault,10/04/2024 6:15 PM,Simple Assault,"3RD AVE & VIRGINIA ST, SEATTLE, WA",47.6226672,-122.33752923980992
Arrest,10/04/2024 12:30 PM,DRUG/NARCOTIC OFFENSES. DRUG/NARCOTIC OFFENSES. CRIME AGAINST,"200 BLOCK OF HARVARD AVE E, Seattle, WA",47.6226672,-122.33752923980992
Assault,10/04/2024 12:14 PM,ASSAULT OFFENSES. ASSAULT OFFENSES. CRIME AGAINST,"2100 BLOCK OF 3RD AVE, Seattle, WA",47.6226672,-122.33752923980992
Theft,10/04/2024 10:46 AM,MOTOR VEHICLE THEFT. MOTOR VEHICLE THEFT. CRIME AGAINST,"1200 BLOCK OF WESTLAKE AVE N, Seattle, WA",47.6226672,-122.33752923980992
Assault,10/04/2024 8:30 AM,ASSAULT OFFENSES. ASSAULT OFFENSES. CRIME AGAINST,"2100 BLOCK OF 3RD AVE, Seattle, WA",47.6226672,-122.33752923980992
Arrest,10/04/2024 1:54 AM,DRIVING UNDER THE INFLUENCE. DRIVING UNDER THE INFLUENCE. CRIME AGAINST,"600 BLOCK OF 4TH AVE, Seattle, WA",47.6226672,-122.33752923980992
Arrest,10/04/2024 12:47 AM,DRIVING UNDER THE INFLUENCE. DRIVING UNDER THE INFLUENCE. CRIME AGAINST,"1800 BLOCK OF E OLIVE WAY, Seattle, WA",47.6226672,-122.33752923980992
Arrest,10/03/2024 6:32 PM,DRUG/NARCOTIC OFFENSES. DRUG/NARCOTIC OFFENSES. CRIME AGAINST,"400 BLOCK OF PINE ST, Seattle, WA",47.6226672,-122.33752923980992
Burglary,10/03/2024 6:32 PM,BURGLARY/BREAKING&ENTERING. BURGLARY/BREAKING&ENTERING. CRIME AGAINST,"400 BLOCK OF PINE ST, Seattle, WA",47.6226672,-122.33752923980992
Arrest,10/03/2024 6:16 PM,Drug/Narcotic Violations,"3RD AVE & PINE ST, SEATTLE, WA",47.6226672,-122.33752923980992
Assault,10/03/2024 5:00 PM,ASSAULT OFFENSES. ASSAULT OFFENSES. CRIME AGAINST,"700 BLOCK OF 7TH AVE, Seattle, WA",47.6226672,-122.33752923980992
Arrest,10/03/2024 5:00 PM,Drug/Narcotic Violations,"00 BLOCK BLANCHARD ST, SEATTLE, WA",47.6226672,-122.33752923980992
Assault,10/03/2024 3:25 PM,ASSAULT OFFENSES. ASSAULT OFFENSES. CRIME AGAINST,"2100 BLOCK OF 1ST AVE, Seattle, WA",47.6226672,-122.33752923980992
Assault,10/03/2024 11:44 AM,ASSAULT OFFENSES. ASSAULT OFFENSES. CRIME AGAINST,"2600 BLOCK OF 1ST AVE, Seattle, WA",47.6226672,-122.33752923980992
Assault,10/03/2024 8:38 AM,ASSAULT OFFENSES. ASSAULT OFFENSES. CRIME AGAINST,"1000 BLOCK OF E REPUBLICAN ST, Seattle, WA",47.6226672,-122.33752923980992
Assault,10/03/2024 7:30 AM,ASSAULT OFFENSES. ASSAULT OFFENSES. CRIME AGAINST,"2000 BLOCK OF 3RD AVE, Seattle, WA",47.6226672,-122.33752923980992
Vandalism,10/03/2024 7:30 AM,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY. DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY. CRIME AGAINST,"2000 BLOCK OF 3RD AVE, Seattle, WA",47.6226672,-122.33752923980992
Arrest,10/03/2024 2:12 AM,DRIVING UNDER THE INFLUENCE. DRIVING UNDER THE INFLUENCE. CRIME AGAINST,"1100 BLOCK OF EASTLAKE AVE E, Seattle, WA",47.6226672,-122.33752923980992
Robbery,10/03/2024 12:45 AM,ROBBERY. ROBBERY. CRIME AGAINST,"1300 BLOCK OF TERRY AVE, Seattle, WA",47.6226672,-122.33752923980992
Theft,10/02/2024 7:00 PM,LARCENY-THEFT. LARCENY-THEFT. CRIME AGAINST,"2100 BLOCK OF 1ST AVE, Seattle, WA",47.6226672,-122.33752923980992
Arrest,10/02/2024 2:57 PM,DRIVING UNDER THE INFLUENCE. DRIVING UNDER THE INFLUENCE. CRIME AGAINST,"300 BLOCK OF E PINE ST, Seattle, WA",47.6226672,-122.33752923980992
Assault,10/02/2024 1:32 PM,ASSAULT OFFENSES. ASSAULT OFFENSES. CRIME AGAINST,"700 BLOCK OF FAIRVIEW AVE N, Seattle, WA",47.6226672,-122.33752923980992
Assault,10/02/2024 10:30 AM,ASSAULT OFFENSES. ASSAULT OFFENSES. CRIME AGAINST,"1200 BLOCK OF DEXTER AVE N, Seattle, WA",47.6226672,-122.33752923980992
Theft,10/02/2024 9:35 AM,LARCENY-THEFT. LARCENY-THEFT. CRIME AGAINST,"100 BLOCK OF ALOHA ST, Seattle, WA",47.6226672,-122.33752923980992
Robbery,10/02/2024 8:40 AM,Robbery,"1500 BLOCK 3RD AVE, SEATTLE, WA",47.6226672,-122.33752923980992
Assault,10/02/2024 8:40 AM,Simple Assault,"1500 BLOCK 3RD AVE, SEATTLE, WA",47.6226672,-122.33752923980992
Arrest,10/02/2024 8:40 AM,Drug/Narcotic Violations,"3RD AVE & PIKE ST, SEATTLE, WA",47.6226672,-122.33752923980992
Theft,10/02/2024 8:40 AM,LARCENY-THEFT. LARCENY-THEFT. CRIME AGAINST,"300 BLOCK OF MARION ST, Seattle, WA",47.6226672,-122.33752923980992
Theft,10/02/2024 8:15 AM,LARCENY-THEFT. LARCENY-THEFT. CRIME AGAINST,"100 BLOCK OF BROADWAY E, Seattle, WA",47.6226672,-122.33752923980992
